Datum,Stunde,Fleher Deich Ost stromaufwÃ¤rts,Wetter,Temperatur,Luftfeuchtigkeit,Wolken,Gefuehlte Temperatur,Regen,Wind
15.01.2017,20:00:00,1,Leicht bewÃ¶lkt,1,92,37,-1,0,9
15.01.2017,21:00:00,4,Leicht bewÃ¶lkt,1,92,37,-2,0,8
15.01.2017,22:00:00,0,Leicht bewÃ¶lkt,0,92,42,-2,0,8
15.01.2017,23:00:00,2,Leicht bewÃ¶lkt,0,91,48,-3,0,8
16.01.2017,00:00:00,0,Leicht bewÃ¶lkt,-1,91,53,-3,0,8
16.01.2017,01:00:00,0,Leicht bewÃ¶lkt,-1,91,56,-4,0,8
16.01.2017,02:00:00,0,Leicht bewÃ¶lkt,-2,92,58,-4,0,7
16.01.2017,03:00:00,0,Leicht bewÃ¶lkt,-2,92,61,-5,0,7
16.01.2017,04:00:00,0,Leicht bewÃ¶lkt,-2,93,65,-5,0,7
16.01.2017,05:00:00,10,MÃ¤ÃŸige bis starke SchneefÃ¤lle,-2,93,69,-5,0,7
16.01.2017,06:00:00,18,MÃ¤ÃŸige bis starke SchneefÃ¤lle,-2,94,73,-5,0,7
16.01.2017,07:00:00,44,MÃ¤ÃŸige bis starke SchneefÃ¤lle,-2,93,63,-4,0,7
16.01.2017,08:00:00,47,MÃ¤ÃŸige bis starke SchneefÃ¤lle,-1,93,52,-4,0,7
16.01.2017,09:00:00,17,MÃ¤ÃŸige bis starke SchneefÃ¤lle,-1,92,42,-3,0,8
16.01.2017,10:00:00,6,MÃ¤ÃŸige bis starke SchneefÃ¤lle,0,87,31,-3,0,8
16.01.2017,11:00:00,9,Sonnig,1,83,19,-2,0,9
16.01.2017,12:00:00,13,Sonnig,2,79,8,-1,0,10
16.01.2017,13:00:00,11,Sonnig,2,78,5,-1,0,10
16.01.2017,14:00:00,16,Sonnig,3,77,3,0,0,10
16.01.2017,15:00:00,23,Sonnig,3,76,0,1,0,10
16.01.2017,16:00:00,42,Sonnig,3,79,0,0,0,10
16.01.2017,17:00:00,44,Sonnig,3,81,0,0,0,11
16.01.2017,18:00:00,25,Sonnig,2,83,0,-1,0,11
16.01.2017,19:00:00,9,Sonnig,2,84,0,-1,0,11
16.01.2017,20:00:00,4,Sonnig,1,84,0,-2,0,10
16.01.2017,21:00:00,6,Sonnig,1,85,0,-3,0,10
16.01.2017,22:00:00,5,Sonnig,0,85,0,-3,0,10
16.01.2017,23:00:00,3,Sonnig,0,85,0,-3,0,9
17.01.2017,00:00:00,0,Sonnig,-1,85,0,-4,0,9
17.01.2017,01:00:00,0,Sonnig,-1,85,1,-4,0,9
17.01.2017,02:00:00,0,Sonnig,-2,85,1,-5,0,9
17.01.2017,03:00:00,0,Sonnig,-2,84,2,-6,0,9
17.01.2017,04:00:00,0,Sonnig,-3,84,8,-6,0,9
17.01.2017,05:00:00,9,Sonnig,-3,85,14,-6,0,8
17.01.2017,06:00:00,25,Sonnig,-3,85,20,-7,0,8
17.01.2017,07:00:00,42,Sonnig,-3,83,18,-6,0,7
17.01.2017,08:00:00,54,Leicht bewÃ¶lkt,-2,82,15,-5,0,7
17.01.2017,09:00:00,17,Leicht bewÃ¶lkt,-2,81,13,-4,0,6
17.01.2017,10:00:00,7,Leicht bewÃ¶lkt,-1,78,20,-4,0,6
17.01.2017,11:00:00,11,Sonnig,-1,76,26,-3,0,6
17.01.2017,12:00:00,12,Sonnig,0,73,33,-2,0,6
17.01.2017,13:00:00,13,Sonnig,0,73,30,-2,0,7
17.01.2017,14:00:00,27,Leicht bewÃ¶lkt,0,73,28,-2,0,7
17.01.2017,15:00:00,21,Leicht bewÃ¶lkt,0,74,25,-2,0,8
17.01.2017,16:00:00,29,Leicht bewÃ¶lkt,0,76,20,-3,0,8
17.01.2017,17:00:00,28,Sonnig,0,79,15,-3,0,8
17.01.2017,18:00:00,20,Sonnig,0,81,9,-3,0,9
17.01.2017,19:00:00,8,Sonnig,-1,82,9,-4,0,9
17.01.2017,20:00:00,8,Sonnig,-1,83,9,-4,0,9
17.01.2017,21:00:00,5,Sonnig,-2,84,8,-5,0,9
17.01.2017,22:00:00,2,Sonnig,-2,84,9,-5,0,8
17.01.2017,23:00:00,6,Sonnig,-2,84,9,-5,0,8
18.01.2017,00:00:00,0,Sonnig,-2,83,10,-5,0,7
18.01.2017,01:00:00,0,Sonnig,-3,82,9,-5,0,7
18.01.2017,02:00:00,0,Sonnig,-3,81,9,-6,0,6
18.01.2017,03:00:00,0,Sonnig,-3,80,8,-6,0,6
18.01.2017,04:00:00,0,Sonnig,-3,79,9,-6,0,6
18.01.2017,05:00:00,11,Sonnig,-3,78,11,-6,0,6
18.01.2017,06:00:00,21,Sonnig,-4,78,12,-6,0,6
18.01.2017,07:00:00,39,Sonnig,-3,76,16,-6,0,6
18.01.2017,08:00:00,36,Sonnig,-3,74,20,-5,0,6
18.01.2017,09:00:00,13,Sonnig,-3,72,24,-5,0,5
18.01.2017,10:00:00,8,Sonnig,-2,68,29,-4,0,5
18.01.2017,11:00:00,5,Leicht bewÃ¶lkt,-1,64,34,-3,0,5
18.01.2017,12:00:00,13,Leicht bewÃ¶lkt,-1,61,39,-2,0,5
18.01.2017,13:00:00,8,Leicht bewÃ¶lkt,-1,60,40,-2,0,5
18.01.2017,14:00:00,19,Leicht bewÃ¶lkt,0,60,41,-2,0,5
18.01.2017,15:00:00,20,Leicht bewÃ¶lkt,0,60,42,-2,0,5
18.01.2017,16:00:00,32,Leicht bewÃ¶lkt,0,61,40,-2,0,6
18.01.2017,17:00:00,33,Leicht bewÃ¶lkt,-1,63,37,-3,0,7
18.01.2017,18:00:00,17,Leicht bewÃ¶lkt,-1,65,35,-4,0,7
18.01.2017,19:00:00,11,Leicht bewÃ¶lkt,-1,66,33,-4,0,7
18.01.2017,20:00:00,9,Leicht bewÃ¶lkt,-2,66,30,-4,0,7
18.01.2017,21:00:00,4,Leicht bewÃ¶lkt,-2,67,27,-5,0,7
18.01.2017,22:00:00,4,Leicht bewÃ¶lkt,-2,66,28,-5,0,6
18.01.2017,23:00:00,2,Sonnig,-3,66,28,-5,0,5
19.01.2017,00:00:00,0,Sonnig,-3,65,29,-5,0,5
19.01.2017,01:00:00,0,Sonnig,-3,64,29,-5,0,5
19.01.2017,02:00:00,0,Leicht bewÃ¶lkt,-3,63,28,-5,0,4
19.01.2017,03:00:00,0,Leicht bewÃ¶lkt,-3,63,28,-5,0,4
19.01.2017,04:00:00,0,Leicht bewÃ¶lkt,-3,61,28,-5,0,4
19.01.2017,05:00:00,10,Leicht bewÃ¶lkt,-3,60,27,-5,0,4
19.01.2017,06:00:00,13,Leicht bewÃ¶lkt,-3,59,26,-5,0,4
19.01.2017,07:00:00,34,Leicht bewÃ¶lkt,-2,56,25,-4,0,4
19.01.2017,08:00:00,44,Leicht bewÃ¶lkt,-2,54,24,-3,0,4
19.01.2017,09:00:00,10,Leicht bewÃ¶lkt,-1,51,23,-2,0,4
19.01.2017,10:00:00,13,Leicht bewÃ¶lkt,0,48,21,-1,0,4
19.01.2017,11:00:00,4,Sonnig,0,45,19,0,0,4
19.01.2017,12:00:00,10,Sonnig,1,41,16,1,0,4
19.01.2017,13:00:00,13,Sonnig,2,42,15,1,0,4
19.01.2017,14:00:00,24,Sonnig,2,42,14,1,0,5
19.01.2017,15:00:00,29,Sonnig,2,43,13,1,0,5
19.01.2017,16:00:00,30,Sonnig,2,45,12,0,0,6
19.01.2017,17:00:00,31,Sonnig,1,47,12,-1,0,7
19.01.2017,18:00:00,23,Sonnig,1,50,11,-2,0,8
19.01.2017,19:00:00,4,Sonnig,0,51,11,-3,0,8
19.01.2017,20:00:00,5,Sonnig,0,52,10,-3,0,8
19.01.2017,21:00:00,6,Sonnig,-1,53,9,-4,0,8
19.01.2017,22:00:00,7,Sonnig,-1,53,8,-3,0,8
19.01.2017,23:00:00,3,Sonnig,-1,52,7,-3,0,7
20.01.2017,00:00:00,0,Sonnig,0,51,6,-3,0,7
20.01.2017,01:00:00,2,Sonnig,0,51,5,-3,0,7
20.01.2017,02:00:00,0,Sonnig,0,51,4,-2,0,6
20.01.2017,03:00:00,0,Sonnig,0,51,3,-2,0,6
20.01.2017,04:00:00,0,Sonnig,0,52,3,-2,0,6
20.01.2017,05:00:00,10,Sonnig,0,52,2,-2,0,6
20.01.2017,06:00:00,20,Sonnig,0,53,2,-2,0,6
20.01.2017,07:00:00,34,Sonnig,0,51,8,-2,0,6
20.01.2017,08:00:00,35,Sonnig,1,50,14,-1,0,6
20.01.2017,09:00:00,16,Sonnig,1,48,20,-1,0,6
20.01.2017,10:00:00,3,Sonnig,1,47,34,0,0,5
20.01.2017,11:00:00,5,Leicht bewÃ¶lkt,1,46,48,0,0,5
20.01.2017,12:00:00,12,Leicht bewÃ¶lkt,2,44,62,1,0,4
20.01.2017,13:00:00,16,Leicht bewÃ¶lkt,2,47,58,1,0,4
20.01.2017,14:00:00,25,BewÃ¶lkt,2,51,55,2,0,4
20.01.2017,15:00:00,37,BewÃ¶lkt,3,54,52,2,0,4
20.01.2017,16:00:00,33,BewÃ¶lkt,3,59,39,2,0,5
20.01.2017,17:00:00,20,Leicht bewÃ¶lkt,3,65,27,1,0,6
20.01.2017,18:00:00,12,Leicht bewÃ¶lkt,3,71,14,1,0,7
20.01.2017,19:00:00,11,Leicht bewÃ¶lkt,2,74,12,0,0,7
20.01.2017,20:00:00,10,Sonnig,2,78,9,-1,0,8
20.01.2017,21:00:00,5,Sonnig,1,81,6,-2,0,8
20.01.2017,22:00:00,3,Sonnig,1,82,6,-2,0,8
20.01.2017,23:00:00,3,Sonnig,0,82,6,-2,0,8
21.01.2017,00:00:00,0,Sonnig,0,83,6,-3,0,8
21.01.2017,01:00:00,2,Sonnig,0,85,8,-3,0,8
21.01.2017,02:00:00,1,Sonnig,-1,87,10,-3,0,8
21.01.2017,03:00:00,0,Sonnig,-1,89,13,-4,0,8
21.01.2017,04:00:00,1,Sonnig,-1,90,11,-4,0,9
21.01.2017,05:00:00,0,Sonnig,-1,91,9,-4,0,9
21.01.2017,06:00:00,3,Sonnig,-1,92,8,-4,0,9
21.01.2017,07:00:00,2,Sonnig,0,90,6,-3,0,10
21.01.2017,08:00:00,3,Sonnig,0,88,5,-3,0,10
21.01.2017,09:00:00,8,Sonnig,1,85,3,-2,0,11
21.01.2017,10:00:00,15,Sonnig,1,80,4,-2,0,11
21.01.2017,11:00:00,22,Sonnig,2,75,4,-2,0,12
21.01.2017,12:00:00,28,Sonnig,2,71,4,-1,0,13
21.01.2017,13:00:00,37,Sonnig,2,71,5,-1,0,12
21.01.2017,14:00:00,46,Sonnig,3,72,5,-1,0,12
21.01.2017,15:00:00,36,Sonnig,3,72,5,0,0,12
21.01.2017,16:00:00,34,Sonnig,3,74,4,-1,0,12
21.01.2017,17:00:00,8,Sonnig,2,76,4,-1,0,12
21.01.2017,18:00:00,2,Sonnig,2,78,3,-2,0,13
21.01.2017,19:00:00,3,Sonnig,1,77,10,-2,0,13
21.01.2017,20:00:00,2,Sonnig,1,77,16,-3,0,14
21.01.2017,21:00:00,1,Sonnig,0,76,23,-4,0,15
21.01.2017,22:00:00,0,Sonnig,0,75,31,-5,0,15
21.01.2017,23:00:00,1,Leicht bewÃ¶lkt,-1,74,39,-6,0,15
22.01.2017,00:00:00,1,Leicht bewÃ¶lkt,-2,73,48,-7,0,15
22.01.2017,01:00:00,0,Leicht bewÃ¶lkt,-2,73,41,-7,0,14
22.01.2017,02:00:00,0,Leicht bewÃ¶lkt,-2,73,34,-7,0,13
22.01.2017,03:00:00,0,Leicht bewÃ¶lkt,-2,74,28,-7,0,12
22.01.2017,04:00:00,0,Leicht bewÃ¶lkt,-2,73,21,-6,0,11
22.01.2017,05:00:00,0,Sonnig,-2,72,15,-6,0,10
22.01.2017,06:00:00,1,Sonnig,-2,72,8,-5,0,9
22.01.2017,07:00:00,1,Sonnig,-2,70,7,-5,0,9
22.01.2017,08:00:00,2,Sonnig,-1,68,6,-4,0,8
22.01.2017,09:00:00,7,Sonnig,-1,66,5,-3,0,8
22.01.2017,10:00:00,7,Sonnig,0,63,5,-2,0,7
22.01.2017,11:00:00,32,Sonnig,1,61,6,-1,0,6
22.01.2017,12:00:00,43,Sonnig,2,58,6,1,0,5
22.01.2017,13:00:00,53,Sonnig,2,59,16,1,0,4
22.01.2017,14:00:00,54,Sonnig,2,59,26,1,0,4
22.01.2017,15:00:00,40,Sonnig,2,60,36,2,0,3
22.01.2017,16:00:00,34,Sonnig,1,62,30,1,0,3
22.01.2017,17:00:00,8,Leicht bewÃ¶lkt,1,64,24,1,0,3
22.01.2017,18:00:00,2,Leicht bewÃ¶lkt,0,66,18,0,0,3
22.01.2017,19:00:00,4,Leicht bewÃ¶lkt,0,66,13,0,0,3
22.01.2017,20:00:00,2,Sonnig,-1,67,9,-1,0,3
22.01.2017,21:00:00,1,Sonnig,-2,68,4,-2,0,4
22.01.2017,22:00:00,3,Sonnig,-2,70,10,-2,0,4
22.01.2017,23:00:00,0,Sonnig,-2,71,17,-3,0,4
23.01.2017,00:00:00,0,Sonnig,-2,72,23,-3,0,4
23.01.2017,01:00:00,0,Sonnig,-2,76,21,-4,0,4
23.01.2017,02:00:00,1,Leicht bewÃ¶lkt,-3,81,19,-4,0,5
23.01.2017,03:00:00,0,Leicht bewÃ¶lkt,-3,85,17,-5,0,5
23.01.2017,04:00:00,3,Leicht bewÃ¶lkt,-3,87,16,-5,0,6
23.01.2017,05:00:00,8,Sonnig,-3,90,16,-5,0,6
23.01.2017,06:00:00,23,Sonnig,-3,92,15,-5,0,6
23.01.2017,07:00:00,38,Sonnig,-2,90,18,-4,0,5
23.01.2017,08:00:00,42,Sonnig,-2,88,20,-3,0,5
23.01.2017,09:00:00,16,Sonnig,-1,86,22,-2,0,4
23.01.2017,10:00:00,3,Sonnig,-1,82,29,-2,0,4
23.01.2017,11:00:00,6,Sonnig,0,78,36,-1,0,4
23.01.2017,12:00:00,8,Sonnig,1,75,43,0,0,4
23.01.2017,13:00:00,12,Sonnig,1,75,55,0,0,3
23.01.2017,14:00:00,9,Leicht bewÃ¶lkt,1,76,67,1,0,3
23.01.2017,15:00:00,21,Leicht bewÃ¶lkt,1,77,80,1,0,3
23.01.2017,16:00:00,19,Leicht bewÃ¶lkt,1,80,82,1,0,3
23.01.2017,17:00:00,27,Bedeckt,1,83,85,0,0,3
23.01.2017,18:00:00,10,Bedeckt,0,86,87,-1,0,4
23.01.2017,19:00:00,16,Bedeckt,0,86,89,-2,0,4
23.01.2017,20:00:00,4,BewÃ¶lkt,-1,86,91,-3,0,5
23.01.2017,21:00:00,4,BewÃ¶lkt,-2,87,93,-4,0,6
23.01.2017,22:00:00,8,BewÃ¶lkt,-1,87,95,-4,0,6
23.01.2017,23:00:00,3,Bedeckt,-1,87,97,-4,0,7
24.01.2017,00:00:00,0,Bedeckt,-1,88,99,-4,0,7
24.01.2017,01:00:00,0,Bedeckt,-1,88,100,-4,0,8
24.01.2017,02:00:00,0,Bedeckt,-1,88,100,-4,0,8
24.01.2017,03:00:00,0,Bedeckt,-1,88,100,-4,0,9
24.01.2017,04:00:00,4,Bedeckt,-1,88,100,-4,0,9
24.01.2017,05:00:00,5,Starker Schneefall,-1,89,100,-4,0,8
24.01.2017,06:00:00,19,Starker Schneefall,-1,89,100,-4,0,8
24.01.2017,07:00:00,22,Starker Schneefall,0,89,88,-3,0,8
24.01.2017,08:00:00,28,MÃ¤ÃŸiger Schneefall,0,89,77,-3,0,7
24.01.2017,09:00:00,8,MÃ¤ÃŸiger Schneefall,0,89,65,-2,0,7
24.01.2017,10:00:00,3,MÃ¤ÃŸiger Schneefall,1,87,57,-1,0,6
24.01.2017,11:00:00,4,Stellenweise mÃ¤ÃŸiger Schneefall,1,85,48,0,0,5
24.01.2017,12:00:00,5,Stellenweise mÃ¤ÃŸiger Schneefall,2,84,40,1,0,4
24.01.2017,13:00:00,4,Stellenweise mÃ¤ÃŸiger Schneefall,2,85,35,2,0,3
24.01.2017,14:00:00,10,Leicht bewÃ¶lkt,2,86,31,2,0,3
24.01.2017,15:00:00,19,Leicht bewÃ¶lkt,2,87,27,2,0,2
24.01.2017,16:00:00,27,Leicht bewÃ¶lkt,2,89,24,2,0,3
24.01.2017,17:00:00,20,Sonnig,2,90,21,1,0,4
24.01.2017,18:00:00,11,Sonnig,2,92,18,1,0,5
24.01.2017,19:00:00,7,Sonnig,1,92,16,0,0,6
24.01.2017,20:00:00,3,Sonnig,1,92,14,-1,0,6
24.01.2017,21:00:00,2,Sonnig,1,92,13,-2,0,7
24.01.2017,22:00:00,7,Sonnig,0,91,10,-2,0,8
24.01.2017,23:00:00,2,Sonnig,0,90,7,-3,0,8
25.01.2017,00:00:00,0,Sonnig,0,89,4,-3,0,9
25.01.2017,01:00:00,0,Sonnig,-1,88,10,-4,0,8
25.01.2017,02:00:00,0,Sonnig,-2,87,16,-5,0,8
25.01.2017,03:00:00,0,Sonnig,-2,86,23,-5,0,8
25.01.2017,04:00:00,0,Sonnig,-2,86,20,-5,0,8
25.01.2017,05:00:00,8,Leicht bewÃ¶lkt,-2,85,17,-5,0,8
25.01.2017,06:00:00,13,Leicht bewÃ¶lkt,-2,84,14,-5,0,8
25.01.2017,07:00:00,27,Leicht bewÃ¶lkt,-2,82,10,-5,0,8
25.01.2017,08:00:00,37,Sonnig,-1,80,7,-4,0,8
25.01.2017,09:00:00,15,Sonnig,-1,78,3,-4,0,8
25.01.2017,10:00:00,9,Sonnig,-1,75,3,-3,0,9
25.01.2017,11:00:00,6,Sonnig,0,71,3,-3,0,9
25.01.2017,12:00:00,7,Sonnig,1,68,3,-2,0,9
25.01.2017,13:00:00,10,Sonnig,1,68,3,-1,0,9
25.01.2017,14:00:00,19,Sonnig,2,68,2,0,0,8
25.01.2017,15:00:00,18,Sonnig,3,68,2,1,0,8
25.01.2017,16:00:00,31,Sonnig,2,72,2,0,0,8
25.01.2017,17:00:00,25,Sonnig,2,75,2,0,0,9
25.01.2017,18:00:00,8,Sonnig,2,79,2,-1,0,9
25.01.2017,19:00:00,8,Sonnig,1,80,1,-2,0,10
25.01.2017,20:00:00,4,Sonnig,0,82,1,-3,0,11
25.01.2017,21:00:00,2,Sonnig,-1,83,1,-5,0,12
25.01.2017,22:00:00,8,Sonnig,-1,83,1,-6,0,13
25.01.2017,23:00:00,3,Sonnig,-2,83,2,-6,0,14
26.01.2017,00:00:00,1,Sonnig,-2,83,2,-7,0,15
26.01.2017,01:00:00,0,Sonnig,-2,84,5,-7,0,15
26.01.2017,02:00:00,0,Sonnig,-3,85,7,-8,0,15
26.01.2017,03:00:00,0,Sonnig,-3,87,10,-8,0,14
26.01.2017,04:00:00,0,Sonnig,-3,87,10,-8,0,15
26.01.2017,05:00:00,9,Sonnig,-3,88,11,-8,0,15
26.01.2017,06:00:00,18,Sonnig,-3,88,12,-8,0,16
26.01.2017,07:00:00,30,Sonnig,-2,85,9,-7,0,17
26.01.2017,08:00:00,32,Sonnig,-2,83,7,-7,0,18
26.01.2017,09:00:00,17,Sonnig,-1,80,5,-6,0,19
26.01.2017,10:00:00,4,Sonnig,0,76,4,-6,0,19
26.01.2017,11:00:00,8,Sonnig,0,72,2,-5,0,20
26.01.2017,12:00:00,7,Sonnig,1,68,1,-4,0,20
26.01.2017,13:00:00,21,Sonnig,1,68,1,-4,0,19
26.01.2017,14:00:00,19,Sonnig,1,69,0,-4,0,18
26.01.2017,15:00:00,22,Sonnig,1,69,0,-3,0,17
26.01.2017,16:00:00,28,Sonnig,1,72,0,-4,0,17
26.01.2017,17:00:00,34,Sonnig,1,74,0,-4,0,17
26.01.2017,18:00:00,10,Sonnig,0,77,0,-4,0,17
26.01.2017,19:00:00,9,Sonnig,0,78,0,-5,0,18
26.01.2017,20:00:00,1,Sonnig,-1,79,0,-6,0,18
26.01.2017,21:00:00,2,Sonnig,-1,80,0,-7,0,19
26.01.2017,22:00:00,4,Sonnig,-2,81,0,-7,0,20
26.01.2017,23:00:00,2,Sonnig,-2,81,0,-8,0,21
27.01.2017,00:00:00,1,Sonnig,-2,82,0,-8,0,22
27.01.2017,01:00:00,0,Sonnig,-2,83,2,-8,0,22
27.01.2017,02:00:00,0,Sonnig,-2,85,4,-8,0,23
27.01.2017,03:00:00,0,Sonnig,-2,86,6,-8,0,23
27.01.2017,04:00:00,0,Sonnig,-2,85,6,-8,0,23
27.01.2017,05:00:00,8,Sonnig,-2,83,6,-8,0,24
27.01.2017,06:00:00,14,Sonnig,-2,82,7,-8,0,24
27.01.2017,07:00:00,40,Sonnig,-1,78,6,-7,0,24
27.01.2017,08:00:00,33,Sonnig,0,75,6,-6,0,23
27.01.2017,09:00:00,13,Sonnig,0,72,6,-6,0,23
27.01.2017,10:00:00,4,Sonnig,1,71,9,-4,0,22
27.01.2017,11:00:00,6,Sonnig,2,69,12,-3,0,21
27.01.2017,12:00:00,11,Sonnig,3,67,15,-2,0,21
27.01.2017,13:00:00,31,Sonnig,3,69,23,-1,0,21
27.01.2017,14:00:00,27,Sonnig,4,70,30,-1,0,21
27.01.2017,15:00:00,34,Sonnig,4,71,38,-1,0,21
27.01.2017,16:00:00,37,Sonnig,3,72,41,-1,0,21
27.01.2017,17:00:00,24,Leicht bewÃ¶lkt,3,72,45,-2,0,22
27.01.2017,18:00:00,10,Leicht bewÃ¶lkt,2,73,48,-3,0,23
27.01.2017,19:00:00,13,Leicht bewÃ¶lkt,2,72,42,-4,0,23
27.01.2017,20:00:00,5,Leicht bewÃ¶lkt,1,72,37,-4,0,23
27.01.2017,21:00:00,6,Leicht bewÃ¶lkt,1,71,31,-5,0,23
27.01.2017,22:00:00,4,Leicht bewÃ¶lkt,1,70,34,-4,0,23
27.01.2017,23:00:00,3,Sonnig,1,69,37,-4,0,22
28.01.2017,00:00:00,2,Sonnig,1,68,40,-4,0,22
28.01.2017,01:00:00,0,Sonnig,1,68,38,-4,0,21
28.01.2017,02:00:00,3,Leicht bewÃ¶lkt,1,69,37,-4,0,21
28.01.2017,03:00:00,0,Leicht bewÃ¶lkt,1,69,36,-4,0,20
28.01.2017,04:00:00,0,Leicht bewÃ¶lkt,1,68,38,-4,0,20
28.01.2017,05:00:00,1,Leicht bewÃ¶lkt,1,67,40,-4,0,20
28.01.2017,06:00:00,1,Leicht bewÃ¶lkt,1,66,43,-4,0,20
28.01.2017,07:00:00,2,Leicht bewÃ¶lkt,2,64,52,-3,0,20
28.01.2017,08:00:00,2,Leicht bewÃ¶lkt,2,62,62,-3,0,21
28.01.2017,09:00:00,7,Leicht bewÃ¶lkt,3,60,71,-2,0,21
28.01.2017,10:00:00,16,Leicht bewÃ¶lkt,3,61,69,-1,0,20
28.01.2017,11:00:00,23,BewÃ¶lkt,4,62,66,0,0,19
28.01.2017,12:00:00,42,BewÃ¶lkt,4,62,63,0,0,18
28.01.2017,13:00:00,54,BewÃ¶lkt,5,66,63,1,0,18
28.01.2017,14:00:00,34,Leicht bewÃ¶lkt,5,71,63,1,0,17
28.01.2017,15:00:00,34,Leicht bewÃ¶lkt,5,75,62,2,0,17
28.01.2017,16:00:00,23,Leicht bewÃ¶lkt,5,80,62,1,0,17
28.01.2017,17:00:00,10,BewÃ¶lkt,4,84,62,1,0,17
28.01.2017,18:00:00,2,BewÃ¶lkt,4,88,63,0,0,17
28.01.2017,19:00:00,1,BewÃ¶lkt,4,89,71,0,0,17
28.01.2017,20:00:00,3,Leicht bewÃ¶lkt,3,90,79,-1,0,17
28.01.2017,21:00:00,3,Leicht bewÃ¶lkt,3,91,87,-1,0,18
28.01.2017,22:00:00,0,Leicht bewÃ¶lkt,3,92,91,-1,0,17
28.01.2017,23:00:00,3,Stellenweiser Regenfall,2,93,96,-2,0,16
29.01.2017,00:00:00,1,Stellenweiser Regenfall,2,94,100,-2,0,15
29.01.2017,01:00:00,0,Stellenweiser Regenfall,2,95,90,-2,0,15
29.01.2017,02:00:00,1,Nieselregen,2,96,80,-2,0,15
29.01.2017,03:00:00,1,Nieselregen,2,96,70,-2,0,14
29.01.2017,04:00:00,1,Nieselregen,2,96,61,-2,0,15
29.01.2017,05:00:00,1,Leicht bewÃ¶lkt,2,96,53,-2,0,15
29.01.2017,06:00:00,0,Leicht bewÃ¶lkt,2,96,45,-3,0,15
29.01.2017,07:00:00,0,Leicht bewÃ¶lkt,2,95,56,-2,0,15
29.01.2017,08:00:00,1,Leicht bewÃ¶lkt,2,94,68,-2,0,16
29.01.2017,09:00:00,8,Leicht bewÃ¶lkt,3,93,80,-1,0,16
29.01.2017,10:00:00,14,Leicht bewÃ¶lkt,4,92,80,0,0,16
29.01.2017,11:00:00,59,Nieselregen,5,90,80,1,0,16
29.01.2017,12:00:00,36,Nieselregen,6,88,80,2,0,16
29.01.2017,13:00:00,38,Nieselregen,6,88,82,2,0,16
29.01.2017,14:00:00,56,Stellenweiser Nieselregen,6,88,84,3,0,15
29.01.2017,15:00:00,27,Stellenweiser Nieselregen,6,88,85,3,0,15
29.01.2017,16:00:00,18,Stellenweiser Nieselregen,5,90,72,2,0,15
29.01.2017,17:00:00,17,Bedeckt,4,91,59,0,0,14
29.01.2017,18:00:00,7,Bedeckt,3,93,46,-1,0,14
29.01.2017,19:00:00,2,Bedeckt,2,93,47,-2,0,14
29.01.2017,20:00:00,0,Sonnig,1,93,49,-3,0,14
29.01.2017,21:00:00,0,Sonnig,1,94,51,-4,0,14
29.01.2017,22:00:00,0,Sonnig,1,94,59,-4,0,15
29.01.2017,23:00:00,1,BewÃ¶lkt,1,93,68,-4,0,16
30.01.2017,00:00:00,0,BewÃ¶lkt,0,93,77,-4,0,16
30.01.2017,01:00:00,0,BewÃ¶lkt,1,93,83,-4,0,19
30.01.2017,02:00:00,0,BewÃ¶lkt,2,93,89,-3,0,21
30.01.2017,03:00:00,2,BewÃ¶lkt,2,92,95,-3,0,23
30.01.2017,04:00:00,0,BewÃ¶lkt,3,92,96,-2,0,23
30.01.2017,05:00:00,11,Leichter Regenfall,3,93,98,-2,0,23
30.01.2017,06:00:00,15,Leichter Regenfall,4,93,100,-1,1,22
30.01.2017,07:00:00,29,Leichter Regenfall,4,94,100,0,1,21
30.01.2017,08:00:00,25,Leichter Regenfall,4,94,100,0,1,19
30.01.2017,09:00:00,15,Leichter Regenfall,5,95,100,1,1,18
30.01.2017,10:00:00,4,Leichter Regenfall,5,95,100,2,1,17
30.01.2017,11:00:00,0,Leichter Regenfall,6,95,100,2,1,16
30.01.2017,12:00:00,6,Leichter Regenfall,6,95,100,3,1,15
30.01.2017,13:00:00,7,Leichter Regenfall,6,96,100,3,1,16
30.01.2017,14:00:00,16,Leichter Regenfall,7,96,100,3,1,17
30.01.2017,15:00:00,10,Leichter Regenfall,7,97,100,4,1,18
30.01.2017,16:00:00,26,Leichter Regenfall,7,96,98,3,0,18
30.01.2017,17:00:00,21,Leichter Regenfall,6,95,96,3,0,19
30.01.2017,18:00:00,17,Leichter Regenfall,6,95,94,2,0,19
30.01.2017,19:00:00,11,Leichter Regenfall,6,94,93,2,0,18
30.01.2017,20:00:00,4,Nieselregen,5,93,92,2,0,17
30.01.2017,21:00:00,5,Nieselregen,5,92,91,1,0,17
30.01.2017,22:00:00,0,Nieselregen,4,92,91,0,0,16
30.01.2017,23:00:00,2,Stellenweiser Regenfall,3,92,90,-1,0,15
31.01.2017,00:00:00,0,Stellenweiser Regenfall,3,92,89,-1,0,14
31.01.2017,01:00:00,0,Stellenweiser Regenfall,2,93,92,-2,0,13
31.01.2017,02:00:00,0,Stellenweiser Regenfall,1,95,94,-2,0,11
31.01.2017,03:00:00,0,Stellenweiser Regenfall,1,96,96,-2,0,10
31.01.2017,04:00:00,1,Stellenweiser Regenfall,1,97,97,-2,0,9
